question_mark,_www,ratio_digits_url,ratio_digits_host,tld_in_subdomain,abnormal_subdomain,prefix_suffix,phish_hints,statistical_report,ratio_intHyperlinks,external_favicon,ratio_intMedia,ratio_extMedia,empty_title,domain_in_title,domain_with_copyright,domain_age,dns_record,google_index,page_rank,status
0,1,0.0,0.0,0,0,0,0,0,0.986055777,1,93.5483871,6.451612903,0,0,0,2756,0,0,3,0
1,1,0.12195122,0.0,1,0,0,0,0,1.0,0,0.0,0.0,0,1,0,4003,0,1,0,1
0,0,0.210526316,0.32,0,1,0,0,0,1.0,0,0.0,0.0,0,0,0,1338,0,1,6,1
0,0,0.196078431,0.23255814,1,0,0,0,0,0.4,1,100.0,0.0,0,1,1,3229,0,1,0,1
1,0,0.0,0.0,0,0,1,1,0,0.9375,0,100.0,0.0,0,1,0,2783,0,1,0,1
0,1,0.073170732,0.0,0,0,0,0,0,0.964444444,0,100.0,0.0,0,1,0,-1,0,0,3,0
0,0,0.0,0.0,0,0,0,2,0,0.777777778,0,100.0,0.0,0,1,1,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.921568627,0,100.0,0.0,0,1,1,-1,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.913043478,0,0.0,0.0,0,1,1,8,0,1,0,1
0,0,0.169811321,0.0,0,0,1,1,0,0.117647059,1,33.33333333,66.66666667,0,1,0,-1,0,1,0,1
0,0,0.264705882,0.75,1,1,0,1,2,1.0,0,100.0,0.0,0,1,0,-1,1,1,0,1
1,0,0.144,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
1,0,0.0,0.0,1,0,0,0,0,1.0,0,100.0,0.0,0,1,0,1087,0,1,0,1
1,0,0.180555556,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,4376,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.760416667,1,66.66666667,33.33333333,0,0,1,6220,0,0,4,0
0,1,0.0,0.0,0,0,1,3,0,0.940677966,1,100.0,0.0,0,1,1,2539,0,1,3,1
1,0,0.1875,0.0,1,0,1,0,0,1.0,0,0.0,0.0,0,1,0,4003,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,1,0.0,0.0,0,0,0,2,0,0.934579439,1,96.15384615,3.846153846,0,1,1,1527,0,0,1,1
0,0,0.121212121,0.0,0,0,0,0,0,0.97826087,0,100.0,0.0,0,1,0,227,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.25,1,0.0,100.0,0,1,0,5193,0,1,0,1
0,1,0.038961039,0.136363636,0,0,0,0,0,0.257142857,1,0.0,0.0,0,1,0,3952,0,0,3,0
0,1,0.012987013,0.0,0,0,0,0,0,0.9,1,100.0,0.0,0,0,0,7840,0,1,5,0
1,1,0.0,0.0,0,0,1,3,0,0.954545455,0,100.0,0.0,0,1,0,284,0,1,0,1
1,0,0.218487395,0.0,1,0,0,0,0,1.0,0,0.0,0.0,0,1,0,4003,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.574162679,1,76.19047619,23.80952381,0,1,1,6668,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,8683,0,1,0,1
0,0,0.481481481,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,2,1
0,1,0.0,0.0,0,0,1,0,0,0.518518519,1,0.0,100.0,0,1,1,1038,0,0,1,0
2,0,0.191011236,0.0,0,0,0,0,0,0.612903226,1,0.0,100.0,0,1,1,2777,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.865671642,0,100.0,0.0,0,1,1,3044,0,1,2,1
0,0,0.0,0.0,0,0,0,0,0,0.742857143,1,0.0,0.0,0,1,1,7621,0,0,6,1
0,1,0.0,0.0,0,0,1,0,0,0.889830508,1,91.66666667,8.333333333,0,1,1,8465,0,1,4,0
0,0,0.288135593,0.0,0,0,0,1,0,0.0,0,0.0,0.0,1,1,0,3763,0,1,1,1
0,0,0.117647059,0.222222222,0,1,0,0,0,0.666666667,0,100.0,0.0,0,1,0,-1,0,0,0,1
0,0,0.0,0.0,0,0,0,0,0,0.4,0,0.0,100.0,0,0,0,5159,0,0,8,0
0,0,0.1,0.130434783,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.755555556,1,100.0,0.0,0,0,0,2910,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,7957,0,1,2,0
0,1,0.058823529,0.0,0,0,1,3,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,2,1
0,1,0.019607843,0.066666667,0,1,0,0,0,0.981481481,0,100.0,0.0,0,0,0,8973,0,1,5,0
0,0,0.211538462,0.25,0,0,0,0,0,0.19047619,1,20.0,80.0,0,1,1,5627,0,1,5,1
0,0,0.272727273,0.36,0,0,0,1,0,1.0,0,0.0,0.0,0,1,0,3698,0,1,4,1
0,0,0.0,0.0,0,0,0,0,0,0.947560976,0,100.0,0.0,0,0,1,7132,0,0,7,0
0,1,0.0,0.0,0,0,0,0,0,0.928571429,1,100.0,0.0,0,0,0,7837,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.930521092,1,100.0,0.0,0,1,1,6260,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.923875433,1,95.0,5.0,0,1,1,8466,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.447368421,1,6.666666667,93.33333333,0,1,1,8768,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.788220551,0,100.0,0.0,0,0,1,7133,0,0,7,0
0,1,0.0,0.0,0,0,1,0,0,0.038461538,1,0.0,100.0,0,1,0,3262,0,1,4,1
0,0,0.03030303,0.038461538,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,0,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.957522124,1,100.0,0.0,0,0,0,8645,0,1,5,0
1,0,0.323809524,0.0,0,0,0,2,0,0.954545455,0,100.0,0.0,0,1,0,3750,0,1,2,1
0,1,0.045454545,0.0,0,0,1,3,0,0.0,1,0.0,100.0,0,1,0,2074,0,1,2,1
0,1,0.016393443,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,4110,0,0,3,0
0,0,0.327586207,0.0,0,0,0,0,0,0.827731092,0,83.33333333,16.66666667,0,0,0,8455,0,0,7,0
0,1,0.0,0.0,0,0,0,0,0,0.728070175,1,98.4375,1.5625,0,1,1,3179,0,0,5,0
0,0,0.0,0.0,0,0,1,0,0,0.510869565,1,26.66666667,73.33333333,0,1,0,6070,0,0,5,0
1,0,0.380952381,0.0,0,0,0,2,0,0.954545455,0,100.0,0.0,0,1,0,3750,0,1,2,1
1,0,0.038961039,0.0,0,0,0,1,0,0.0,1,0.0,0.0,0,0,0,8348,0,1,10,1
0,1,0.0,0.0,0,0,0,0,0,0.790697674,0,100.0,0.0,0,1,1,5454,0,0,5,0
0,0,0.042735043,0.0,0,0,0,0,0,0.697247706,1,9.090909091,90.90909091,0,1,1,4057,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.971830986,0,0.0,100.0,0,1,1,2484,0,0,2,0
0,0,0.213114754,0.0,0,0,0,0,0,0.842105263,1,91.66666667,8.333333333,0,0,1,-1,0,1,2,1
1,0,0.0,0.0,0,0,1,1,0,0.0,0,0.0,100.0,0,1,0,-1,0,1,2,1
0,1,0.101449275,0.0,0,0,0,0,0,0.897435897,1,50.0,50.0,0,1,0,7919,0,1,6,0
1,0,0.073170732,0.0,0,0,0,1,0,0.0,1,0.0,0.0,0,0,0,8348,0,1,10,1
0,0,0.018518519,0.0,0,0,1,0,0,0.106666667,1,14.28571429,85.71428571,0,1,1,135,0,1,0,1
0,0,0.171875,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,1,1,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.484848485,1,18.18181818,81.81818182,0,1,1,-1,0,0,3,0
0,0,0.015873016,0.0,0,0,0,0,0,0.941176471,0,100.0,0.0,0,1,0,-1,0,1,0,1
0,0,0.071428571,0.0,0,0,0,0,0,0.93442623,0,92.30769231,7.692307692,0,1,0,8571,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.980392157,0,100.0,0.0,0,1,0,4378,0,0,4,0
0,0,0.085714286,0.125,0,0,0,0,2,1.0,0,100.0,0.0,0,1,0,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.847222222,0,100.0,0.0,0,0,1,4307,0,0,3,0
0,0,0.0,0.0,0,0,0,0,0,0.710526316,0,27.27272727,72.72727273,0,1,0,7380,0,0,4,0
0,0,0.046153846,0.096774194,0,0,0,0,0,0.181818182,1,16.66666667,83.33333333,0,1,1,5627,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.684210526,0,50.0,50.0,0,1,0,5078,0,0,4,0
0,1,0.0,0.0,0,0,1,0,0,0.75,0,0.0,100.0,0,1,0,1771,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
1,0,0.125984252,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,0,0.047619048,0.0,0,0,0,0,0,0.0,1,0.0,100.0,0,1,1,-1,0,1,3,1
0,0,0.03030303,0.041666667,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,1369,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.862745098,0,100.0,0.0,0,1,0,1527,0,0,2,0
0,1,0.0,0.0,0,0,0,1,0,0.787878788,1,50.0,50.0,0,1,1,2105,0,1,0,1
0,0,0.0,0.0,0,0,1,0,0,0.932038835,1,100.0,0.0,0,1,1,7062,1,1,1,1
0,1,0.0,0.0,0,0,1,0,0,0.0,0,0.0,0.0,1,1,0,7726,0,1,2,1
0,1,0.0,0.0,0,0,1,0,0,0.773809524,1,100.0,0.0,0,0,0,7836,0,0,6,0
0,0,0.068965517,0.090909091,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,0,0.09375,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,9806,0,0,5,0
0,1,0.016393443,0.0,0,0,1,1,0,0.467213115,1,100.0,0.0,0,1,0,3671,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.907284768,0,80.0,20.0,0,1,1,6111,0,0,2,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,5090,1,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.977911647,0,96.2962963,3.703703704,0,0,1,-1,0,0,3,0
0,0,0.0,0.0,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.854545455,1,100.0,0.0,0,0,1,2390,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.857142857,1,0.0,100.0,0,0,1,8778,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.910958904,0,100.0,0.0,0,1,1,7133,0,0,7,0
0,1,0.1,0.0,0,0,0,0,0,0.060702875,1,6.403940887,93.59605911,0,1,1,3358,0,0,5,0
0,0,0.046511628,0.181818182,0,0,0,0,0,0.65,1,100.0,0.0,0,1,1,19,0,0,0,1
0,1,0.0,0.0,0,0,0,0,0,0.631578947,1,100.0,0.0,0,1,0,1918,0,0,3,0
1,1,0.023255814,0.0,0,0,0,1,0,0.595238095,1,0.0,0.0,1,1,1,5640,0,0,10,0
0,0,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,-1,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.418032787,1,0.0,100.0,0,0,0,8516,0,0,10,0
0,0,0.160714286,0.169014085,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,1837,0,1,0,1
0,1,0.0,0.0,0,0,0,1,0,0.933333333,0,0.0,0.0,0,0,0,1731,0,0,4,0
0,0,0.0,0.0,0,0,1,3,0,0.666666667,0,0.0,100.0,0,1,0,4629,0,1,2,1
0,1,0.0,0.0,0,0,0,1,0,0.847457627,0,0.0,100.0,0,1,1,3778,0,0,7,0
0,1,0.0,0.0,0,0,0,0,0,0.929078014,1,33.33333333,66.66666667,0,1,1,2238,0,0,4,0
0,1,0.035714286,0.0,0,0,1,0,0,0.93442623,0,100.0,0.0,0,1,0,6416,0,1,4,0
0,1,0.014285714,0.0,0,0,0,0,0,0.884615385,0,100.0,0.0,0,1,1,7379,0,0,4,0
0,0,0.0,0.0,0,0,0,0,0,0.822222222,1,100.0,0.0,0,0,0,5819,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.577777778,1,51.11111111,48.88888889,0,1,1,5178,0,0,3,0
0,0,0.0,0.0,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.898734177,1,0.0,0.0,0,1,1,-1,1,1,7,0
0,1,0.0,0.0,0,0,0,0,0,0.953525641,1,100.0,0.0,0,1,1,6256,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.657142857,1,32.69230769,67.30769231,0,0,1,-1,0,0,3,0
1,0,0.347826087,0.0,0,0,1,5,0,0.933333333,0,100.0,0.0,0,1,0,-1,0,1,0,1
1,0,0.0,0.0,0,0,1,3,0,1.0,0,0.0,0.0,0,1,0,5838,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.995898277,0,99.60238569,0.397614314,0,0,1,5763,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.98062342,0,95.23809524,4.761904762,0,1,1,2475,0,0,3,0
0,0,0.0,0.0,0,0,0,1,0,0.260869565,1,80.0,20.0,0,1,0,-12,0,1,0,1
0,0,0.0,0.0,0,0,1,2,0,0.666666667,0,0.0,0.0,0,1,0,216,0,1,0,1
0,0,0.02739726,0.111111111,1,0,0,0,0,0.071428571,1,0.0,100.0,0,1,0,7802,0,1,5,1
0,0,0.223684211,0.045454545,0,0,0,1,0,0.0,0,0.0,0.0,1,1,0,359,0,1,1,1
0,0,0.204724409,0.0,0,0,1,0,0,0.0,0,0.0,100.0,1,1,0,7087,0,1,3,1
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,-1,0,0,2,0
0,0,0.0,0.0,0,0,0,0,0,0.708333333,1,0.0,0.0,0,1,1,1448,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.986111111,0,0.0,0.0,0,1,1,3709,0,0,2,0
0,0,0.0,0.0,0,0,1,3,0,0.526315789,1,0.0,100.0,0,1,1,-1,0,0,1,1
0,1,0.0,0.0,0,0,0,0,0,0.991825613,1,90.90909091,9.090909091,0,0,0,3192,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.320987654,1,0.0,0.0,0,1,1,-1,0,0,4,0
0,1,0.25,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,2414,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.848214286,1,100.0,0.0,0,1,1,4911,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.963855422,1,100.0,0.0,0,0,1,3837,0,0,3,0
0,0,0.279569892,0.0,0,0,1,2,0,0.545454545,1,0.0,0.0,0,1,1,2300,0,1,2,1
1,0,0.126760563,0.0,0,0,0,0,0,0.631578947,0,33.33333333,66.66666667,0,1,1,5613,0,1,5,1
0,1,0.017241379,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,1,12561,0,0,6,0
0,0,0.0,0.0,0,0,0,1,2,0.0,1,0.0,0.0,0,1,0,1950,0,1,1,1
0,0,0.142857143,0.363636364,0,1,0,1,0,0.932038835,1,100.0,0.0,0,1,1,7063,1,1,2,1
0,0,0.0,0.0,0,0,0,0,0,0.909560724,0,100.0,0.0,0,0,1,7133,0,0,7,0
1,0,0.0,0.0,0,0,0,0,0,0.926640927,1,100.0,0.0,0,0,1,9803,0,0,8,0
0,0,0.101265823,0.0,0,0,1,0,0,0.931034483,0,100.0,0.0,0,0,0,10676,0,1,8,0
0,1,0.0,0.0,0,0,1,0,0,0.863354037,0,100.0,0.0,0,1,1,5380,0,0,4,0
1,0,0.086956522,0.0,0,0,0,0,2,0.3,0,0.0,0.0,0,1,0,-1,0,1,2,1
1,0,0.035294118,0.033333333,0,0,0,2,0,0.0,0,0.0,0.0,0,1,0,4258,0,1,1,1
0,1,0.045454545,0.090909091,0,0,1,0,0,0.6,1,100.0,0.0,0,1,1,333,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.962818004,1,100.0,0.0,0,1,1,-1,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.990403071,0,0.0,100.0,0,1,1,6656,0,0,5,0
1,0,0.166666667,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
0,0,0.457364341,0.142857143,0,0,1,1,0,1.0,0,100.0,0.0,1,1,0,-2,0,1,0,1
0,1,0.0,0.0,0,0,0,1,0,0.0,0,0.0,0.0,0,1,0,2613,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.974358974,0,60.0,40.0,0,1,0,4005,0,0,2,0
0,1,0.090909091,0.106382979,1,0,0,0,0,0.586206897,1,57.14285714,42.85714286,0,0,0,2179,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.727272727,1,100.0,0.0,0,0,1,7986,0,0,6,0
0,1,0.123076923,0.0,0,0,0,0,0,0.617391304,1,0.0,0.0,0,1,1,4761,0,0,7,0
0,1,0.0,0.0,0,0,0,0,0,0.978723404,0,93.75,6.25,0,0,1,6290,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,0,0,7452,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.938596491,0,100.0,0.0,0,0,1,5044,0,0,5,0
1,0,0.16,0.0,0,0,0,0,0,0.458333333,0,100.0,0.0,0,1,1,5516,0,0,3,1
0,0,0.0,0.0,0,0,0,0,0,0.153846154,1,0.0,0.0,0,1,0,-1,0,1,0,1
0,0,0.0,0.0,0,0,1,3,0,0.864864865,1,100.0,0.0,0,1,1,3208,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.951903808,0,97.72727273,2.272727273,0,1,1,5090,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.940721649,0,0.0,100.0,0,1,1,8881,0,0,6,0
0,0,0.0,0.0,0,0,0,0,0,0.481481481,1,100.0,0.0,0,1,0,829,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,-1,0,0,2,0
1,0,0.14379085,0.153846154,0,0,0,0,0,0.631578947,0,33.33333333,66.66666667,0,1,1,5613,0,1,5,1
0,0,0.0,0.0,0,0,0,0,0,0.0625,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,0,0.211111111,0.043478261,0,0,0,1,0,0.0,0,0.0,0.0,1,1,0,359,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.935483871,0,92.30769231,7.692307692,0,1,0,4574,0,0,3,0
1,0,0.0,0.0,0,0,0,1,0,1.0,0,100.0,0.0,0,1,0,643,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.306122449,1,0.0,100.0,0,0,0,8904,0,0,7,0
0,1,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,2420,0,1,0,1
0,0,0.023255814,0.027777778,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,0,0.0,0.0,0,0,0,1,0,0.0,0,0.0,0.0,1,1,0,4634,0,1,0,1
0,0,0.0,0.0,0,0,0,1,0,0.829931973,1,93.15068493,6.849315068,0,1,1,958,0,1,0,1
0,0,0.038461538,0.0,0,0,0,0,0,0.3,1,0.0,0.0,0,1,0,2555,0,1,0,1
0,0,0.0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,1,1,0,2886,0,1,0,1
1,1,0.051546392,0.0,0,0,0,1,0,0.6,1,100.0,0.0,0,1,0,2920,0,1,1,1
1,0,0.073170732,0.0,0,0,0,1,0,0.0,1,0.0,0.0,0,0,0,8347,0,1,10,1
0,0,0.043478261,0.051282051,0,0,0,0,0,0.0,1,0.0,100.0,0,1,1,5942,0,0,0,1
1,0,0.050847458,0.115384615,0,0,0,0,0,0.0,0,0.0,100.0,1,1,0,7083,0,1,3,1
0,1,0.037735849,0.0,0,0,0,0,0,0.60591133,1,95.0,5.0,0,1,1,6669,0,1,5,0
0,1,0.0,0.0,0,0,0,0,0,0.87,0,0.0,100.0,0,0,0,9205,0,0,6,0
0,1,0.06557377,0.0625,0,0,0,0,0,0.534161491,1,100.0,0.0,0,1,1,4300,0,1,5,0
0,1,0.0,0.0,0,0,0,0,0,0.140394089,1,100.0,0.0,0,0,1,-1,0,0,3,0
0,0,0.1875,0.142857143,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,2521,0,1,7,1
0,1,0.0625,0.0,0,0,0,1,0,0.870967742,1,100.0,0.0,0,1,0,1822,0,1,2,1
0,1,0.055555556,0.071428571,0,0,0,0,0,0.527777778,0,0.0,100.0,0,1,0,171,0,0,0,1
1,0,0.021276596,0.0,0,0,0,0,0,0.035714286,1,0.0,100.0,0,1,1,6382,0,1,3,1
0,0,0.0,0.0,0,0,0,0,0,0.016441006,1,0.0,0.0,0,1,1,6171,0,1,5,0
0,1,0.0,0.0,0,0,0,0,0,0.818181818,1,100.0,0.0,0,1,0,1479,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.875,0,0.0,0.0,0,0,0,385,0,1,0,1
0,0,0.263736264,0.0,0,0,1,3,0,1.0,0,0.0,0.0,0,1,1,-1,0,1,1,1
0,0,0.0,0.0,0,0,0,0,0,0.688811189,1,45.0,55.0,0,1,1,6073,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,1,1,0,-1,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.645299145,0,51.2195122,48.7804878,0,1,1,-1,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.890625,0,50.0,50.0,0,1,0,12873,0,1,6,0
0,0,0.083333333,0.0,0,0,1,2,0,0.545454545,1,0.0,0.0,0,1,1,2300,0,1,2,1
0,0,0.311688312,0.0,0,0,0,0,0,0.966666667,0,80.0,20.0,0,1,0,5767,0,1,2,1
0,0,0.257575758,0.377777778,0,1,0,0,0,0.555555556,0,80.0,20.0,0,1,0,5626,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.951456311,1,93.33333333,6.666666667,0,1,0,8453,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.813953488,1,0.0,0.0,0,1,1,3955,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.857142857,0,0.0,0.0,0,0,0,3596,0,0,4,0
0,0,0.237113402,0.0,0,0,0,0,0,0.9,0,50.0,50.0,0,1,1,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,1,1,0,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.857843137,1,100.0,0.0,0,1,1,6259,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.967336683,1,100.0,0.0,0,1,0,-1,0,0,2,0
0,0,0.0,0.0,0,0,0,1,0,1.0,0,0.0,0.0,0,1,0,4757,0,1,0,1
0,0,0.083333333,0.0,0,0,0,0,0,0.791666667,0,100.0,0.0,0,1,0,-1,0,1,6,1
0,0,0.0,0.0,0,0,0,0,0,0.75,1,100.0,0.0,0,1,1,-1,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.931034483,0,89.47368421,10.52631579,0,0,1,-1,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.854166667,0,0.0,100.0,0,0,0,9202,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.896057348,1,100.0,0.0,0,1,1,6260,0,0,6,0
0,0,0.0,0.0,0,0,0,1,0,0.920382166,1,98.64864865,1.351351351,0,0,1,-1,0,0,4,0
0,2,0.103448276,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,12121,0,0,6,0
0,0,0.146067416,0.159624413,0,0,0,0,0,1.0,0,0.0,0.0,0,1,1,2658,0,1,4,1
0,1,0.0,0.0,0,0,0,0,0,0.945945946,1,100.0,0.0,0,1,1,6389,0,0,3,0
0,1,0.0,0.0,0,0,0,2,0,1.0,0,0.0,0.0,1,1,0,3729,0,1,2,1
0,0,0.333333333,0.769230769,1,1,0,0,2,0.5,0,100.0,0.0,0,1,0,-1,1,1,0,1
0,1,0.081967213,0.0,0,0,0,1,0,0.2,1,0.0,0.0,0,0,0,9156,0,1,8,1
0,0,0.0,0.0,0,0,0,0,0,0.91,0,100.0,0.0,0,0,1,7132,0,0,7,0
0,0,0.0,0.0,0,0,1,3,0,0.931034483,1,100.0,0.0,0,1,1,1266,0,1,0,1
0,0,0.024691358,0.0,0,0,0,0,0,0.181818182,1,16.66666667,83.33333333,0,1,1,5627,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.905537459,1,100.0,0.0,0,1,1,6259,0,0,6,0
0,1,0.0,0.0,0,0,0,1,0,0.5,0,100.0,0.0,0,1,0,3317,0,1,2,1
0,0,0.194805195,0.0,0,0,0,0,0,0.966666667,0,80.0,20.0,0,1,0,5767,0,1,2,1
0,0,0.0,0.0,0,0,1,0,2,0.352803738,1,0.0,0.0,0,1,1,284,0,1,0,1
0,0,0.245098039,0.0,0,0,0,1,0,1.0,0,100.0,0.0,0,1,0,971,0,1,3,1
0,1,0.0,0.0,0,0,0,0,0,0.983050847,1,100.0,0.0,0,1,1,3465,0,0,3,0
0,0,0.068965517,0.25,0,0,0,0,0,0.535714286,0,0.0,0.0,0,0,0,-1,0,0,5,0
0,0,0.0,0.0,0,0,0,1,0,0.129411765,1,0.0,100.0,0,1,0,5529,0,1,3,1
0,0,0.161849711,0.0,0,0,1,1,0,0.0,0,0.0,100.0,0,1,0,296,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,3377,0,1,3,1
0,0,0.0,0.0,0,0,0,1,2,0.0,1,0.0,0.0,0,1,0,1950,0,1,1,1
0,0,0.0,0.0,0,0,1,0,0,1.0,0,0.0,0.0,0,1,0,10,0,1,0,1
0,0,0.063829787,0.034482759,0,0,0,0,0,0.19047619,1,20.0,80.0,0,1,1,5627,0,1,5,1
1,0,0.045454545,0.0,0,0,1,4,0,0.888888889,1,0.0,0.0,0,1,1,3053,0,1,2,1
1,0,0.165354331,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
0,1,0.020833333,0.0,0,0,1,2,1,0.0,0,0.0,0.0,1,1,0,177,0,1,0,1
0,0,0.02,0.0,0,0,0,0,0,0.881081081,1,100.0,0.0,0,1,1,3151,0,1,3,1
0,1,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,1,-1,0,0,0,0
0,1,0.0,0.0,0,0,0,0,0,0.7,1,100.0,0.0,0,1,1,2134,0,0,3,0
0,0,0.0,0.0,0,0,0,0,0,0.869499241,0,100.0,0.0,0,0,1,7132,0,0,7,0
0,1,0.0,0.0,0,0,0,0,0,0.9,1,0.0,0.0,0,0,0,-1,0,1,2,1
0,0,0.0,0.0,0,0,0,0,0,0.9625,0,100.0,0.0,0,0,1,7134,0,0,7,0
0,0,0.0,0.0,0,0,0,0,0,0.846153846,0,100.0,0.0,0,1,0,5161,0,0,8,0
